id,created,superceded_id,valid,valid_id,status_dendrite,status_axon,strategy_dendrite,strategy_axon,pt_supervoxel_id,pt_root_id,pt_position,soma_x_um,soma_y_um,soma_z_um
3224,2025-03-10 23:07:38.314432+00:00,,True,864691135885635952,True,True,dendrite_extended,axon_partially_extended,90027119803285421,864691135885635952,[183616 250784  23389],734.464,1003.136,935.56
2089,2024-10-26 18:11:22.049399+00:00,,True,864691135726077611,True,True,dendrite_extended,axon_partially_extended,99372487401514515,864691135726077611,[251776 148880  21675],1007.104,595.52,867.0
4681,2025-11-25 00:39:33.868791+00:00,,True,864691135943593332,True,True,dendrite_extended,axon_fully_extended,89797871360450461,864691135943593332,[182048 115584  21330],728.192,462.336,853.2
2101,2024-10-26 18:19:11.338730+00:00,,True,864691136057790424,True,True,dendrite_extended,axon_partially_extended,89602295863921793,864691136057790424,[180544 231616  22405],722.176,926.464,896.2
2103,2024-10-26 18:19:11.376864+00:00,,True,864691136313301565,True,True,dendrite_extended,axon_partially_extended,89664555441514504,864691136313301565,[180784 170704  20416],723.136,682.816,816.64
2104,2024-10-26 18:19:11.394580+00:00,,True,864691136372039560,True,True,dendrite_extended,axon_partially_extended,90724828449027978,864691136372039560,[188944 206160  21639],755.776,824.64,865.56
2106,2024-10-26 18:19:11.433940+00:00,,True,864691136228723281,True,True,dendrite_extended,axon_partially_extended,91218096786179724,864691136228723281,[192144 211616  21338],768.576,846.464,853.52
2107,2024-10-26 18:29:33.341819+00:00,,True,864691135562052065,True,True,dendrite_clean,axon_partially_extended,88112732284560070,864691135562052065,[169888 143056  20600],679.552,572.224,824.0
2108,2024-10-26 18:29:33.361353+00:00,,True,864691135417313722,True,True,dendrite_clean,axon_partially_extended,88886926043985578,864691135417313722,[175616 144496  21881],702.464,577.984,875.24
2111,2024-10-26 18:29:33.413674+00:00,,True,864691136674327431,True,True,dendrite_clean,axon_partially_extended,88744882818015940,864691136674327431,[174496 134704  20995],697.984,538.816,839.8
2112,2024-10-26 18:29:33.427979+00:00,,True,864691136991359893,True,True,dendrite_clean,axon_partially_extended,90716925709045800,864691136991359893,[188832 147520  21519],755.328,590.08,860.76
2114,2024-10-26 18:29:33.460653+00:00,,True,864691135335937513,True,True,dendrite_clean,axon_partially_extended,90436069207709327,864691135335937513,[186864 151904  21595],747.456,607.616,863.8
2117,2024-10-26 18:29:33.513039+00:00,,True,864691137055367798,True,True,dendrite_clean,axon_partially_extended,90998950374685809,864691137055367798,[190752 151616  21188],763.008,606.464,847.52
2119,2024-10-26 18:29:33.548984+00:00,,True,864691134941495395,True,True,dendrite_clean,axon_partially_extended,89660776071416686,864691134941495395,[181200 142848  21778],724.8,571.392,871.12
2122,2024-10-26 18:29:33.602436+00:00,,True,864691136033227451,True,True,dendrite_clean,axon_partially_extended,89590819576738450,864691136033227451,[180320 145936  21057],721.28,583.744,842.28
2123,2024-10-26 18:29:33.618706+00:00,,True,864691135430290480,True,True,dendrite_clean,axon_partially_extended,89167370295678915,864691135430290480,[177328 136432  22430],709.312,545.728,897.2
2124,2024-10-26 18:29:33.642204+00:00,,True,864691135741930603,True,True,dendrite_clean,axon_partially_extended,89026220490459523,864691135741930603,[176464 133552  22445],705.856,534.208,897.8
2125,2024-10-26 18:29:33.656804+00:00,,True,864691135157210468,True,True,dendrite_clean,axon_partially_extended,88607168852985263,864691135157210468,[173184 157136  20453],692.736,628.544,818.12
2126,2024-10-26 18:29:33.675170+00:00,,True,864691135996177834,True,True,dendrite_clean,axon_partially_extended,90858694057131474,864691135996177834,[189792 155248  22407],759.168,620.992,896.28
2131,2024-10-26 18:29:33.765503+00:00,,True,864691135576881950,True,True,dendrite_clean,axon_partially_extended,88535975609178648,864691135576881950,[173008 150960  21332],692.032,603.84,853.28
2135,2024-10-26 18:29:33.833728+00:00,,True,864691135782542416,True,True,dendrite_clean,axon_partially_extended,89800620273816136,864691135782542416,[182192 135904  22426],728.768,543.616,897.04
2139,2024-10-26 18:29:33.908087+00:00,,True,864691135591664907,True,True,dendrite_clean,axon_partially_extended,90506506805506379,864691135591664907,[186992 152512  22541],747.968,610.048,901.64
4684,2025-11-25 00:39:33.933395+00:00,,True,864691136438469534,True,True,dendrite_extended,axon_fully_extended,88460315398055152,864691136438469534,[172096 111472  20736],688.384,445.888,829.44
2142,2024-10-26 18:29:33.961973+00:00,,True,864691135725842603,True,True,dendrite_clean,axon_partially_extended,90084706389313776,864691135725842603,[184160 155568  20856],736.64,622.272,834.24
2143,2024-10-26 18:29:33.978074+00:00,,True,864691135941300993,True,True,dendrite_clean,axon_partially_extended,88537556224215968,864691135941300993,[172736 162864  21811],690.944,651.456,872.44
2144,2024-10-26 18:29:33.994475+00:00,,True,864691136021865976,True,True,dendrite_clean,axon_partially_extended,90647037934561149,864691136021865976,[188112 151040  21457],752.448,604.16,858.28
2145,2024-10-26 18:29:34.012288+00:00,,True,864691135990004992,True,True,dendrite_clean,axon_partially_extended,89030205951658890,864691135990004992,[176336 163104  20330],705.344,652.416,813.2
2146,2024-10-26 18:29:34.028737+00:00,,True,864691135916843366,True,True,dendrite_clean,axon_partially_extended,90578387311474855,864691135916843366,[187536 163936  22391],750.144,655.744,895.64
2147,2024-10-26 18:29:34.046110+00:00,,True,864691135576872222,True,True,dendrite_clean,axon_partially_extended,90013513212842251,864691135576872222,[183456 149568  22510],733.824,598.272,900.4
3225,2025-03-10 23:07:38.315125+00:00,,True,864691135920381616,True,True,dendrite_extended,axon_partially_extended,90871819678549412,864691135920381616,[189520 252672  23979],758.08,1010.688,959.16
2156,2024-10-26 18:29:34.208504+00:00,,True,864691136052688115,True,True,dendrite_clean,axon_partially_extended,89663731008586818,864691136052688115,[180912 164960  21521],723.648,659.84,860.84
2158,2024-10-26 18:29:34.242723+00:00,,True,864691135375351369,True,True,dendrite_clean,axon_partially_extended,89662219247426316,864691135375351369,[180800 153376  22212],723.2,613.504,888.48
2165,2024-10-26 18:29:34.374192+00:00,,True,864691135211568576,True,True,dendrite_clean,axon_partially_extended,90506712628886222,864691135211568576,[187136 154000  20407],748.544,616.0,816.28
2171,2024-10-26 18:29:34.476839+00:00,,True,864691135868386070,True,True,dendrite_clean,axon_partially_extended,90154456792327036,864691135868386070,[184576 151040  21839],738.304,604.16,873.56
2172,2024-10-26 18:29:34.494754+00:00,,True,864691134886335738,True,True,dendrite_clean,axon_partially_extended,89027594879935968,864691134886335738,[176288 143856  22394],705.152,575.424,895.76
2173,2024-10-26 18:29:34.513020+00:00,,True,864691135569592300,True,True,dendrite_clean,axon_partially_extended,90016193070737575,864691135569592300,[183360 169376  20619],733.44,677.504,824.76
2174,2024-10-26 18:29:34.529675+00:00,,True,864691135838788755,True,True,dendrite_clean,axon_partially_extended,89872981614253289,864691135838788755,[182592 151104  20247],730.368,604.416,809.88
2184,2024-10-26 18:29:34.703088+00:00,,True,864691135157198692,True,True,dendrite_clean,axon_partially_extended,88323976090543890,864691135157198692,[171552 144112  21874],686.208,576.448,874.96
2186,2024-10-26 18:29:34.737031+00:00,,True,864691135782506832,True,True,dendrite_clean,axon_partially_extended,88818275286496247,864691135782506832,[174976 156880  21677],699.904,627.52,867.08
2191,2024-10-26 18:29:34.824235+00:00,,True,864691134966025503,True,True,dendrite_clean,axon_partially_extended,90224619176608047,864691134966025503,[185248 149360  20153],740.992,597.44,806.12
2195,2024-10-26 18:29:34.895917+00:00,,True,864691135976063855,True,True,dendrite_clean,axon_partially_extended,90226612175931163,864691135976063855,[185232 164304  21410],740.928,657.216,856.4
4685,2026-02-21 19:27:58.554065+00:00,,True,864691135878468435,True,True,dendrite_extended,axon_fully_extended,88882802673982755,864691135878468435,[175504 113856  20280],702.016,455.424,811.2
4686,2026-02-21 19:27:58.605047+00:00,,True,864691135839932307,True,True,dendrite_extended,axon_fully_extended,91203528256750549,864691135839932307,[192160 102688  21040],768.64,410.752,841.6
2201,2024-10-26 18:29:35.000608+00:00,,True,864691135503344477,True,True,dendrite_clean,axon_partially_extended,90787775288431293,864691135503344477,[189184 151216  20142],756.736,604.864,805.68
4687,2026-02-21 19:27:58.630285+00:00,,True,864691135779683261,True,True,dendrite_extended,axon_fully_extended,90993246658078569,864691135779683261,[190992 108960  21162],763.968,435.84,846.48
4688,2026-02-21 19:27:58.652044+00:00,,True,864691135727907391,True,True,dendrite_extended,axon_fully_extended,88459903215549186,864691135727907391,[172480 108304  21873],689.92,433.216,874.92
4689,2026-02-21 19:27:58.674381+00:00,,True,864691135518283475,True,True,dendrite_extended,axon_fully_extended,88181726572292650,864691135518283475,[170320 132992  20225],681.28,531.968,809.0
2209,2024-10-26 18:29:35.144860+00:00,,True,864691134949081852,True,True,dendrite_clean,axon_partially_extended,89521756703842154,864691134949081852,[180064 155744  22537],720.256,622.976,901.48
4690,2026-02-21 19:27:58.694734+00:00,,True,864691135727925311,True,True,dendrite_extended,axon_fully_extended,91133297019030459,864691135727925311,[191632 104032  21899],766.528,416.128,875.96
2214,2024-10-26 18:29:35.235997+00:00,,True,864691135465113157,True,True,dendrite_clean,axon_partially_extended,89240144288331867,864691135465113157,[178016 154816  22629],712.064,619.264,905.16
2215,2024-10-26 18:29:35.255144+00:00,,True,864691136274488254,True,True,dendrite_clean,axon_partially_extended,90577699915274813,864691136274488254,[187456 158496  20752],749.824,633.984,830.08
2223,2024-10-26 18:29:35.392563+00:00,,True,864691136742244188,True,True,dendrite_clean,axon_partially_extended,90013375572167849,864691136742244188,[183776 148320  20611],735.104,593.28,824.44
2234,2024-10-26 18:29:35.583490+00:00,,True,864691136523081105,True,True,dendrite_clean,axon_partially_extended,90014269059801118,864691136523081105,[183520 154880  21847],734.08,619.52,873.88
2235,2024-10-26 18:29:35.603709+00:00,,True,864691135725920939,True,True,dendrite_clean,axon_partially_extended,87902725563933512,864691135725920939,[168256 151392  20841],673.024,605.568,833.64
2236,2024-10-26 18:29:35.623434+00:00,,True,864691135865774206,True,True,dendrite_clean,axon_partially_extended,88958256793501475,864691135865774206,[175696 151728  21157],702.784,606.912,846.28
4691,2026-02-21 19:27:58.715601+00:00,,True,864691135431654960,True,True,dendrite_extended,axon_fully_extended,90995376894956609,864691135431654960,[190720 125072  20809],762.88,500.288,832.36
4692,2026-02-21 19:27:58.741400+00:00,,True,864691135774307659,True,True,dendrite_extended,axon_fully_extended,90782690181525477,864691135774307659,[189200 112848  21300],756.8,451.392,852.0
4693,2026-02-21 19:27:58.762880+00:00,,True,864691136211325884,True,True,dendrite_extended,axon_fully_extended,90642090131819352,864691136211325884,[188352 114080  21059],753.408,456.32,842.36
4694,2026-02-21 19:27:58.785546+00:00,,True,864691135738995588,True,True,dendrite_extended,axon_fully_extended,90500596796402782,864691135738995588,[187360 108304  21607],749.44,433.216,864.28
2247,2024-10-26 18:29:35.844563+00:00,,True,864691135611019015,True,True,dendrite_clean,axon_partially_extended,89029175428032517,864691135611019015,[176544 155584  22495],706.176,622.336,899.8
4695,2026-02-21 19:27:58.806865+00:00,,True,864691135892202633,True,True,dendrite_extended,axon_fully_extended,89375040352754208,864691135892202633,[179216 110976  20613],716.864,443.904,824.52
4696,2026-02-21 19:27:58.831996+00:00,,True,864691135892214409,True,True,dendrite_extended,axon_fully_extended,89725784763726337,864691135892214409,[181488 102960  22492],725.952,411.84,899.68
2255,2024-10-26 18:29:36.004035+00:00,,True,864691135342541509,True,True,dendrite_clean,axon_partially_extended,89309756783156730,864691135342541509,[178240 148752  20455],712.96,595.008,818.2
2256,2024-10-26 18:29:36.024867+00:00,,True,864691136012739747,True,True,dendrite_clean,axon_partially_extended,89099681543539838,864691136012739747,[176864 156672  21511],707.456,626.688,860.44
2257,2024-10-26 18:29:36.043408+00:00,,True,864691135741963627,True,True,dendrite_clean,axon_partially_extended,90084637737006373,864691135741963627,[184288 155056  21455],737.152,620.224,858.2
2260,2024-10-26 18:29:36.097201+00:00,,True,864691136085781356,True,True,dendrite_clean,axon_partially_extended,87974743709628404,864691136085781356,[168528 163728  21721],674.112,654.912,868.84
2262,2024-10-26 18:29:36.131950+00:00,,True,864691135060094107,True,True,dendrite_clean,axon_partially_extended,87974331460081481,864691135060094107,[168976 160672  22442],675.904,642.688,897.68
3785,2025-06-28 00:42:41.155299+00:00,,True,864691135778081453,False,True,none,axon_fully_extended,101074532139325435,864691135778081453,[264047 247363  27160],1056.188,989.452,1086.4
4047,2025-07-23 02:32:47.965126+00:00,,True,864691136058332632,False,True,none,axon_partially_extended,113304123889747541,864691136058332632,[352905 138493  18430],1411.62,553.972,737.2
4697,2026-02-21 19:27:58.854055+00:00,,True,864691135396794101,True,True,dendrite_extended,axon_fully_extended,88534807310615868,864691135396794101,[172944 142032  20549],691.776,568.128,821.96
3227,2025-03-10 23:07:38.316501+00:00,,True,864691136953631711,True,True,dendrite_extended,axon_partially_extended,91294513112521872,864691136953631711,[192992 256240  23197],771.968,1024.96,927.88
4698,2026-02-21 19:27:58.878420+00:00,,True,864691136177726726,True,True,dendrite_extended,axon_fully_extended,88812709076150429,864691136177726726,[174704 115808  22327],698.816,463.232,893.08
2295,2024-10-26 18:29:36.706521+00:00,,True,864691135473540914,True,True,dendrite_extended,axon_partially_extended,90720499189366923,864691135473540914,[188880 174048  22405],755.52,696.192,896.2
2296,2024-10-26 18:29:36.725342+00:00,,True,864691135583223405,True,True,dendrite_clean,axon_partially_extended,89242961653021187,864691135583223405,[178080 175616  21949],712.32,702.464,877.96
2301,2024-10-26 18:29:36.818029+00:00,,True,864691135955262472,True,True,dendrite_clean,axon_partially_extended,90720361750008396,864691135955262472,[188928 172784  22054],755.712,691.136,882.16
2307,2024-10-26 18:29:36.929011+00:00,,True,864691135583277677,True,True,dendrite_extended,axon_partially_extended,89242892866409455,864691135583277677,[178160 175136  21428],712.64,700.544,857.12
2384,2024-11-18 19:21:14.540400+00:00,,True,864691135777381805,True,True,dendrite_extended,axon_fully_extended,97973084111398187,864691135777381805,[241520 208272  22638],966.08,833.088,905.52
