idx_a,idx_b,dist_um,syn_ab,syn_ba,syn_total,root_id_a,root_id_b
2086,2252,17.305272260210177,0,0,0,864691135210387321,864691134887552506
1807,1835,17.306618387195094,0,0,0,864691135867984005,864691136118686884
559,2177,17.308408130154643,0,0,0,864691135640297787,864691135810473245
2016,2173,17.31117373259243,0,0,0,864691136299026971,864691136288604355
720,1136,17.31377624898741,0,0,0,864691136211325884,864691135395833333
717,1840,17.31442681696392,0,0,0,864691135865774206,864691135465955397
425,981,17.315003436326553,0,0,0,864691136372012168,864691135059954075
939,2285,17.316139985574132,0,0,0,864691135594982187,864691135886300016
1264,2261,17.321431811487184,0,0,0,864691136125956134,864691135499964947
1264,1979,17.32384252987773,0,0,0,864691136125956134,864691135409859785
1078,1519,17.326160567188644,0,0,0,864691135656664770,864691136438666398
1562,2052,17.326191964768263,0,0,0,864691136042982742,864691136446104451
162,2153,17.3275272327011,0,0,0,864691136362774498,864691136314485053
591,2255,17.328156970664853,0,0,0,864691135694415551,864691135474504498
1762,1886,17.328354567009505,0,0,0,864691135456493418,864691135990672896
826,1304,17.331997692129978,0,0,0,864691136210743740,864691135212078784
1405,1807,17.33676786485882,0,0,0,864691135584019053,864691135867984005
272,1809,17.337275449158707,0,0,0,864691136968429774,864691135196385578
203,926,17.338220439249312,0,0,0,864691135293398284,864691135738266500
998,1302,17.342258215123,0,0,0,864691135503367517,864691135388660865
723,2083,17.3488406529082,0,0,0,864691135892202633,864691136364308962
534,1024,17.351201456959704,0,0,0,864691136275807757,864691135927533070
724,1666,17.355319184618867,0,0,0,864691135892214409,864691135102353696
448,1041,17.356469687122456,0,0,0,864691135294480310,864691136967478222
2,1181,17.363105712976537,0,0,0,864691136195284556,864691135350420951
1608,2162,17.368147396887252,0,0,0,864691135350717399,864691136118878116
537,769,17.3726718728006,0,0,0,864691135694189759,864691136125985318
1446,1800,17.375626607406137,0,0,0,864691136484972332,864691135562798817
1398,1818,17.378079065305236,0,0,0,864691135587371132,864691135742756203
248,1182,17.378476803218312,0,0,0,864691136424990255,864691135083577335
203,1424,17.379213330873156,0,0,0,864691135293398284,864691135993767617
2,613,17.380995598641707,0,0,0,864691136195284556,864691136484364844
1129,1693,17.382085490527338,0,0,0,864691135465571653,864691134919927050
1564,2262,17.382481295833447,0,0,0,864691136814180211,864691135067961412
1378,1979,17.382952568536908,0,0,0,864691135779297981,864691135409859785
1838,1895,17.386356029944952,0,0,0,864691135518173395,864691135215023416
1802,1840,17.38704621262614,0,0,0,864691135520105354,864691135465955397
422,1219,17.387607541004584,0,0,0,864691135257689519,864691135839499155
693,2270,17.39056663826685,0,0,0,864691136052688115,864691135274860817
1119,2263,17.391096572671795,0,0,0,864691134941824611,864691135137299481
706,1416,17.39171480906924,0,0,0,864691135503344477,864691135584008045
1179,1578,17.395409049516402,0,0,0,864691135993615041,864691135802215266
738,1113,17.397239321225623,0,0,0,864691135583277677,864691136489147922
1170,1601,17.399499762924318,0,0,0,864691136579358228,864691136453183487
1802,1852,17.414779929703332,0,0,0,864691135520105354,864691137056393846
735,2216,17.416499763155667,0,0,0,864691135473540914,864691136314457149
1608,2153,17.417005023826682,0,0,0,864691135350717399,864691136314485053
827,1332,17.41735777895147,0,0,0,864691136674495623,864691135493031519
1134,2170,17.418709940750592,0,0,0,864691135490505018,864691136336192947
695,706,17.42065900016414,0,0,0,864691135211568576,864691135503344477
759,1815,17.420818809688555,0,0,0,864691135773724747,864691135210061689
69,931,17.421628856108626,0,0,0,864691135518791818,864691135510267401
2171,2231,17.42364003301262,0,0,0,864691135448303762,864691135398925345
1254,1835,17.42568403248495,0,0,0,864691135757040082,864691136118686884
1078,1567,17.42997326446601,0,0,0,864691135656664770,864691135802341986
946,1414,17.43057543513699,0,0,0,864691136238679567,864691135309290822
561,1822,17.430839796177345,0,0,0,864691135276234469,864691136053465587
1209,1288,17.43446701221461,0,0,0,864691135209715833,864691135577221406
276,590,17.440088073172113,0,0,0,864691136436788382,864691135694406335
580,1481,17.440192659486364,0,0,0,864691136975144988,864691135102381856
707,1630,17.441798072446513,0,0,0,864691135779683261,864691135577574430
1227,1442,17.45411722201957,0,0,0,864691135503350082,864691136390601335
952,1225,17.4546727268088,0,0,0,864691135123833127,864691136913691121
1665,2086,17.461124820583603,0,0,0,864691135928366606,864691135210387321
148,1539,17.467195310066227,0,0,0,864691136967634382,864691135941975974
173,949,17.470388204044028,0,0,0,864691135279678881,864691135014681590
1261,1333,17.471181299499978,0,0,0,864691135773694795,864691135448212882
699,1807,17.474937482005487,0,0,0,864691135838788755,864691135867984005
1201,1582,17.475230470583302,0,0,0,864691135324705692,864691135858298670
990,1064,17.47655801352196,0,0,0,864691136484415020,864691135763447862
1158,1450,17.476688015753954,0,0,0,864691135398868257,864691135843236323
1386,2109,17.478184345062818,0,0,0,864691136390474359,864691135135019168
2235,2291,17.478945505950914,0,0,0,864691135955962888,864691135811658700
135,264,17.486032826230193,0,0,0,864691135995711402,864691135577956101
709,1449,17.486223148524637,0,0,0,864691135518283475,864691135504327861
675,1142,17.489873641624783,0,0,0,864691137055367798,864691134949350652
488,1798,17.490643898953525,0,0,0,864691137198691137,864691135573191405
729,2315,17.49100797552846,0,0,0,864691135060094107,864691135886314096
899,1485,17.494668444986342,0,0,0,864691135101431072,864691135994226881
407,2012,17.49478550883093,0,0,0,864691135480652998,864691135389122689
1407,1431,17.504468001056225,0,0,0,864691136335689907,864691135750649129
550,1551,17.511093626612837,0,0,0,864691135498997267,864691135503782210
1519,1567,17.512058474091518,0,0,0,864691136438666398,864691135802341986
246,2180,17.51239286905132,0,0,0,864691135480800198,864691135492749415
928,1354,17.51269253998377,0,0,0,864691136195537366,864691136991901845
969,1119,17.519936072942826,0,0,0,864691136814508659,864691134941824611
999,2177,17.52022648255436,0,0,0,864691135511977680,864691135810473245
596,610,17.52575065439426,0,0,0,864691136579193108,864691135941293057
628,1019,17.527706067822972,0,0,0,864691135134016928,864691136025504569
950,1553,17.532152862669175,0,0,0,864691136195901772,864691135852637127
560,2249,17.534394087050757,0,0,0,864691136288598467,864691136010651052
572,1320,17.53859834764459,0,0,0,864691135988557315,864691135655894978
667,1542,17.544056543456538,0,0,0,864691136313301565,864691135741982868
422,1279,17.549471103141546,0,0,0,864691135257689519,864691135562519009
1564,2257,17.55256334556299,0,0,0,864691136814180211,864691135562975969
1286,1381,17.556150830976538,0,0,0,864691135662408944,864691135350542039
216,2023,17.557308221934186,0,0,0,864691135405700334,864691135587758716
1335,1810,17.56039361745628,0,0,0,864691135343081925,864691135994077377
519,1489,17.5617037897807,0,0,0,864691136389921911,864691135470787666
1312,1788,17.561851383040363,0,0,0,864691136335553971,864691135540272498
671,1140,17.56226500198645,0,0,0,864691135417313722,864691135990134784
203,578,17.568540975277433,0,0,0,864691135293398284,864691135447582354
504,1446,17.569865110466882,0,0,0,864691136742067804,864691136484972332
884,1343,17.573203236746732,0,0,0,864691136119883288,864691135492688871
517,1612,17.57452702066264,0,0,0,864691135778811325,864691135774368763
762,965,17.583119177210914,0,0,0,864691135083619831,864691135684809458
605,952,17.58516465660763,0,0,0,864691135279848865,864691135123833127
1963,1987,17.58557226819757,0,0,0,864691135210134905,864691136026013497
249,1264,17.587078893324005,0,0,0,864691135938404612,864691136125956134
1442,2254,17.587923129238405,0,0,0,864691136390601335,864691135465098653
149,962,17.588134181885202,0,0,0,864691135492371303,864691135866279900
1436,2047,17.58924034743968,0,0,0,864691136298624539,864691135384843738
1089,1158,17.590355539328964,0,0,0,864691135741197716,864691135398868257
1084,1177,17.59361520552264,0,0,0,864691135868435734,864691135476581440
485,488,17.596516018803246,0,0,0,864691135947258916,864691137198691137
566,568,17.599418172201105,0,0,0,864691136579129876,864691135694246079
484,1961,17.60011636325176,0,0,0,864691135342594225,864691136664950750
609,1435,17.601092693352864,0,0,0,864691135939114293,864691136372630152
665,778,17.604450346432284,0,0,0,864691135943593332,864691136674080135
1249,1281,17.606589675459617,0,0,0,864691136239387708,864691135849634142
3,2096,17.60990857443621,0,0,0,864691135479404742,864691136619643867
1593,1795,17.61268633684257,0,0,0,864691135866427006,864691135570135020
241,2286,17.613987169292436,0,0,0,864691136043283030,864691135336954857
1198,1203,17.618259618929468,0,0,0,864691136927176778,864691135868684566
241,687,17.619089647311576,0,0,0,864691136043283030,864691135941300993
1209,2040,17.626307611068217,0,0,0,864691135209715833,864691135977768259
617,2107,17.627994100293982,0,0,0,864691135430131760,864691135954582563
728,1151,17.632655160241708,0,0,0,864691136085781356,864691135389195393
186,2178,17.63300360120195,0,0,0,864691135214123064,864691135779049056
982,1272,17.637429291140982,0,0,0,864691135566274391,864691135343097029
1569,1979,17.638503337868496,0,0,0,864691136579629844,864691135409859785
745,1345,17.640796353906527,0,0,0,864691135868946966,864691136033849019
1850,1970,17.641697877472044,0,0,0,864691135686399415,864691135997140906
1481,2155,17.64260298255337,0,0,0,864691135102381856,864691136331214058
1559,2258,17.648485940725912,0,0,0,864691135490326074,864691136268801268
1487,2215,17.6503135382916,0,0,0,864691136620914829,864691135274816017
521,700,17.651016967868998,0,0,0,864691135778815421,864691135157198692
561,1396,17.658029788172897,0,0,0,864691135276234469,864691136453419007
985,1286,17.661247974025002,0,0,0,864691135817195343,864691135662408944
430,1084,17.661630275826678,0,0,0,864691135688407776,864691135868435734
198,1684,17.662098629551217,0,0,0,864691135684657079,864691136603705041
932,1354,17.663304334127247,0,0,0,864691135970293349,864691136991901845
728,1448,17.663653982118174,0,0,0,864691136085781356,864691135448256146
825,1569,17.664463762028063,0,0,0,864691135430356784,864691136579629844
956,1240,17.666103135666336,0,0,0,864691135591726603,864691135464995134
1450,2122,17.66986134637167,0,0,0,864691135843236323,864691135102351392
1670,1824,17.670404636000796,0,0,0,864691135015652246,864691136091532855
1260,1380,17.6711742677164,0,0,0,864691135473954354,864691135388828033
780,1452,17.672246263562524,0,0,0,864691135739008132,864691136102330485
117,878,17.677444159153765,0,0,0,864691135271590309,864691135702061947
769,1290,17.678204433708796,0,0,0,864691136125985318,864691135503439170
1154,2110,17.690328204982574,0,0,0,864691135067181124,864691135853198023
1545,1608,17.69241193280323,0,0,0,864691136093003700,864691135350717399
1533,2030,17.692674190183954,0,0,0,864691136381301461,864691135977010031
121,2173,17.693569453335286,0,0,0,864691135503004765,864691136288604355
1168,1735,17.695220597664207,0,0,0,864691135727278655,864691135115269785
1424,2037,17.695421328693996,0,0,0,864691135993767617,864691135939925813
2190,2227,17.697012629254647,0,0,0,864691134991032954,864691135396940021
273,297,17.698864144345535,0,0,0,864691136334080435,864691136136766845
1602,2301,17.700847437340347,0,0,0,864691136042989910,864691136177799686
550,1729,17.706615260969475,0,0,0,864691135498997267,864691135573315053
167,1463,17.7067309235782,0,0,0,864691136273370302,864691135875414414
1478,2234,17.71069191194961,0,0,0,864691136239902780,864691136524297617
284,833,17.71976884725077,0,0,0,864691135492274791,864691137055840886
1559,1630,17.72349581769916,0,0,0,864691135490326074,864691135577574430
999,1809,17.725176670487613,0,0,0,864691135511977680,864691135196385578
729,1144,17.727537900114537,0,0,0,864691135060094107,864691136313406781
961,1554,17.731192853274102,0,0,0,864691135838738579,864691135465795653
528,1066,17.73285854000986,0,0,0,864691135948010081,864691136488621842
264,516,17.73436889206949,0,0,0,864691135577956101,864691135257669039
495,1977,17.737650802741616,0,0,0,864691135398805281,864691135387558997
1868,2047,17.738915412166545,0,0,0,864691135867965317,864691135384843738
1000,1107,17.742694271164062,0,0,0,864691135510406921,864691135779705021
678,2232,17.743027926484203,0,0,0,864691135430290480,864691136314491965
170,1805,17.743596027863063,0,0,0,864691135688186080,864691136022520056
926,1229,17.744499542111605,0,0,0,864691135738266500,864691135294767884
970,2306,17.74467266533817,0,0,0,864691135919956656,864691135743102827
1473,2073,17.751077037746203,0,0,0,864691135295165196,864691135431648048
299,307,17.753196895207317,0,0,0,864691135509419017,864691136311902269
300,304,17.753225735060187,0,0,0,864691135918528432,864691135516975315
1165,1332,17.753845780562642,0,0,0,864691135430859056,864691135493031519
1537,1971,17.757614254172708,0,0,0,864691136391027728,864691135695057855
1461,2131,17.758430561285486,0,0,0,864691135277309669,864691135577651230
562,1873,17.758517055204763,0,0,0,864691136953958879,864691136312150874
268,1428,17.75890627262837,0,0,0,864691135578670597,864691136664680926
1504,1828,17.761630555779522,0,0,0,864691135784960307,864691135774053371
1323,2039,17.76193863293077,0,0,0,864691136211371452,864691135504168285
492,1782,17.762162030563715,0,0,0,864691136058646488,864691136603811281
0,105,17.76608904627006,0,0,0,864691135686494647,864691136438426526
221,1438,17.767493914449492,0,0,0,864691135688823008,864691136177127174
944,1804,17.7688500472034,0,0,0,864691135276504549,864691135717163802
2134,2179,17.76920122008867,0,0,0,864691135756075981,864691135858282030
723,1492,17.771527790260453,0,0,0,864691135892202633,864691135336847849
427,533,17.783222655075722,0,0,0,864691135801376610,864691135763491126
1023,1176,17.787943782236344,0,0,0,864691135885623408,864691136021997560
683,1784,17.790798520583596,0,0,0,864691135782542416,864691135493051879
539,578,17.79344598440676,0,0,0,864691135810803660,864691135447582354
264,946,17.7942318744025,0,0,0,864691135577956101,864691136238679567
614,1974,17.794505219308643,0,0,0,864691135271282085,864691136111294648
692,767,17.808267742821048,0,0,0,864691135920381616,864691136145208372
725,2024,17.808402511174318,0,0,0,864691135342541509,864691135662774512
81,1586,17.810998849025736,0,0,0,864691136966189518,864691135474086450
537,1290,17.811430038040278,0,0,0,864691135694189759,864691135503439170
508,1459,17.812436105148443,0,0,0,864691136904594610,864691136364362466
1480,2282,17.81299660360381,0,0,0,864691135490483514,864691136111556792
192,1548,17.813614568638226,0,0,0,864691135477448360,864691135474179378
438,1978,17.814721103626642,0,0,0,864691136596060322,864691135659857026
625,1064,17.81664480198231,0,0,0,864691135659140738,864691135763447862
